id;dens;mod;cmm;c.aglom;efici_glob;gama1;assort;central_grau;central_prox;centr_autovetor;centr_autovalor;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mf11;mfcc12;label
385;0.004282032;0.891644352;4.597004518;0.78457382;0.2352023;3.098837599;0.055919684;0.038371996;0.317499249;0.95866124;17.99362168;0.125062614;0.146604674;0.087681638;0.759470638;0.672782161;0.5959951;0.57937888;0.560513612;0.520442387;0.510219138;0.530673487;0.545538462;crackles
386;0.004141792;0.881576856;4.92181924;0.785919775;0.22354355;3.004341135;0.058420678;0.039565422;0.28465563;0.966206873;19.0764794;0.142286334;-0.160782649;0.788068983;0.77783061;0.715425578;0.637894987;0.637029431;0.580040248;0.526778062;0.42787747;0.408082691;0.375854203;crackles
387;0.00489676;0.895162442;4.306692719;0.798970536;0.251162678;3.161756516;-0.035317263;0.052501871;0.331408101;0.946244836;19.19134355;0.854675713;0.546475464;0.764308667;0.063748528;0.657836428;0.615575637;0.582511632;0.605409048;0.554029099;0.597671869;0.479988104;0.487068567;crackles
388;0.007800227;0.869473187;4.045072476;0.816767446;0.276022939;2.781193611;-0.181518849;0.092252432;0.311454131;0.962058129;29.94258585;0.131197241;0.281627862;0.322927295;0.199243315;0.783586966;0.01036263;0.65828074;0.539511972;0.047454638;0.578361711;0.518192404;0.439256514;crackles
389;0.005606275;0.842243784;3.920686788;0.801442429;0.278445969;2.745080058;-0.159639118;0.089180455;0.347445822;0.97399072;26.95926271;0.117607135;0.074579639;0.106018875;0.354058279;0.324523644;0.476200254;0.697789931;0.591029835;0.581678205;0.574054256;0.455921794;0.47411153;crackles
390;0.008263075;0.81022167;3.621274355;0.843528712;0.313114329;2.937797803;-0.259121289;0.164986004;0.347445159;0.964590191;36.73145685;0.131373737;0.224748168;-0.026711576;0.027986848;0.921581292;0.532139798;0.234442939;0.579745452;0.436724659;0.345172698;0.258715169;0.469861455;crackles
391;0.005206618;0.863005322;4.21013054;0.801787416;0.262047258;3.015276378;-0.083234515;0.094319448;0.347134759;0.970274563;23.79701398;0.012341099;0.265802767;0.788799457;0.484147075;0.060071992;0.70944866;0.727974421;0.049937674;0.432978445;0.539310696;0.523267552;0.043861217;crackles
392;0.006138411;0.877732879;4.297718467;0.813810686;0.258498684;2.918248353;-0.157425644;0.067584601;0.32585683;0.980486926;24.13257485;0.115183967;0.11537402;0.131642017;0.837946764;0.506376729;0.593707927;0.370842005;0.023466478;0.187043492;0.177543675;0.196491852;0.847402046;crackles
393;0.005555833;0.901661567;4.625855159;0.809674393;0.2377118;3.170340602;-0.095135824;0.048156648;0.304910078;0.98040693;20.94973149;0.120687148;0.109982875;0.147661408;0.758290567;0.111931526;0.725052162;0.869101595;0.696449779;0.618746262;0.564064323;0.394459408;0.341554036;crackles
394;0.004246556;0.900081871;4.805759264;0.785239445;0.22652075;3.211953382;0.029541151;0.04525318;0.307978943;0.968032397;16.56086383;0.120855486;0.127505459;0.155888982;0.835160827;0.11912587;0.787870782;0.870547359;0.691221414;0.614346558;0.585474879;0.403901337;0.344582158;crackles
395;0.004697763;0.890852318;4.652333361;0.800679574;0.235832968;3.12469926;-0.049693162;0.052174275;0.323084455;0.979094195;19.65034867;0.01198574;0.108482117;0.148407834;0.872252534;0.126567534;0.874753835;0.975796082;0.78497339;0.675711152;0.637843024;0.453786982;0.404614757;crackles
396;0.004325822;0.893922468;4.671261329;0.786830885;0.232940977;3.125121563;0.000317496;0.052019623;0.300818394;0.965570378;17.98035402;0.120065504;0.106203232;0.151399772;0.787927714;0.012030076;0.845069497;0.971796284;0.798449994;0.717686919;0.067727435;0.050088025;0.045049964;crackles
397;0.004691112;0.893444107;4.587498129;0.79469484;0.239020184;3.187552987;-0.029615085;0.066925529;0.29784703;0.976219613;21.60373493;0.118906844;0.820085737;0.143253131;0.733536899;0.117883758;0.875451238;0.104657602;0.907179549;0.832516559;0.823980301;0.628702536;0.567939786;crackles
398;0.006570771;0.876703726;4.038735068;0.825026767;0.272084704;3.022706066;-0.170678126;0.074524542;0.334435561;0.969819593;25.86887477;0.118049818;0.755832206;0.181235981;0.774353993;0.089448233;0.04336987;0.684660792;0.419174761;0.264564983;0.178865649;-0.21543238;0.104060186;crackles
399;0.006315789;0.8645536;4.063998781;0.813814325;0.270323687;2.940484011;-0.167077118;0.083205011;0.339491573;0.958316834;24.44882561;0.973887971;0.100574585;0.881216054;0.450346129;0.586330196;0.069857419;0.722891461;0.790773231;0.65156096;0.706796527;0.66555167;0.754082901;crackles
400;0.007238713;0.838856412;3.78967379;0.805690424;0.295878441;2.823507548;-0.131860453;0.16495718;0.353062564;0.949724801;30.95785696;0.940791124;0.790718839;0.796053661;0.02793621;0.502259257;0.075658592;0.815937126;0.823175848;0.576724661;0.581454369;0.597185336;0.079390139;crackles
401;0.004334137;0.845860823;3.876335467;0.78832115;0.277709173;2.989120805;-0.039941988;0.146798038;0.378414801;0.971403737;24.51064969;0.138932488;-0.686197833;0.07904038;0.728452657;0.717608878;0.655479443;0.058909978;0.056641102;0.536155299;0.488093589;0.492849745;0.501183745;crackles
402;0.007107896;0.796690151;3.323294255;0.826177157;0.330559952;3.105982621;-0.146773667;0.281465037;0.470927776;0.963954252;41.36304267;0.126278289;0.421987509;0.057657531;0.15430613;0.467841011;0.078885717;0.613658134;0.316850249;0.35333143;0.568968402;0.7857904;0.82052676;crackles
403;0.004517059;0.865375419;4.609030792;0.79491206;0.243508;3.062020225;-0.073003308;0.080790998;0.294231009;0.969210578;20.7999541;0.143779761;0.203022131;0.954858024;0.865032781;0.680490308;0.61232219;0.528371704;0.521743529;0.512176091;0.482157985;0.446268787;0.422376852;crackles
404;0.006705468;0.794753042;3.854138743;0.805818014;0.289039874;2.618349066;-0.18325279;0.164963831;0.328804827;0.966952558;46.2339269;0.129216494;0.68445923;0.735948666;0.41363543;0.571048491;0.609564495;0.455766667;0.484917195;0.620523548;0.479764725;0.429290411;0.053150958;crackles
405;0.004125163;0.876253093;4.219313212;0.783555677;0.254235057;3.096698999;0.051340707;0.071704221;0.344861001;0.967116919;20.09200991;0.14256099;0.496783131;0.084250688;0.826903903;0.734624452;0.705657607;0.657030569;0.063368721;0.615288037;0.580747547;0.512812793;0.49384879;crackles
406;0.005875114;0.765708706;3.136806075;0.810175858;0.350248256;2.98333581;-0.106778708;0.415925834;0.484158047;0.974906032;38.81576114;0.120925538;0.766313892;0.109717517;0.440518141;0.345792559;0.300975366;0.387045425;0.180240946;0.188530477;0.046583026;0.545028622;0.729386633;crackles
407;0.004958843;0.901112609;4.87478673;0.798995609;0.226705727;3.081506533;-0.073380883;0.045067487;0.299928678;0.972242361;19.00809128;0.135863155;0.511134004;0.992730973;0.678295464;0.445891819;0.617398079;0.706082655;0.788907368;0.072971989;0.652452109;0.55197805;0.538508319;crackles
408;0.004234362;0.879002431;5.070664893;0.784702558;0.219276431;2.956020663;0.033374232;0.048951526;0.269674466;0.970624425;19.17253653;0.130748208;0.405070603;0.109905178;0.932171758;0.651710555;0.659006557;0.602956467;0.602707226;0.505582628;0.417475508;0.326745619;0.297617404;crackles
409;0.003906211;0.892639397;4.692780134;0.786461697;0.229261554;3.142483051;0.08511917;0.031375516;0.348454457;0.960905523;16.69349027;0.013050835;0.139212984;0.905038026;0.856236313;0.67422651;0.616695882;0.499414575;0.489223576;0.42245752;0.407810383;0.352201481;0.344995037;crackles
410;0.004650647;0.886429805;4.669427677;0.79201573;0.23752733;3.144260519;-0.02589861;0.072758516;0.316722602;0.978218672;19.93970733;0.013276462;0.470387539;0.101399386;0.762402595;0.545407896;0.616137654;0.061383416;0.680802196;0.064485755;0.546393915;0.42256948;0.415859966;crackles
411;0.004370721;0.87194166;4.524851861;0.781553653;0.239770181;2.946196974;0.016612901;0.060926804;0.309762627;0.975462944;20.87267381;0.131122673;0.458817863;0.121949019;0.112517402;0.837338452;0.07346295;0.055318661;0.491736389;0.040649451;0.356261716;0.298561291;0.290993068;crackles
412;0.004779801;0.893233959;4.466238186;0.797622923;0.244783357;3.160194615;-0.037370134;0.093693079;0.344047206;0.979947539;20.50946674;0.131347616;0.330288481;0.928107392;0.681874734;0.485025068;0.641028364;0.745889005;0.85951553;0.761318936;0.642847339;0.541872655;0.00524037;crackles
413;0.004902857;0.889072197;4.269521909;0.791088878;0.252767095;3.034257706;-0.038881609;0.057761703;0.327551847;0.974989529;20.7895372;0.01283113;0.539789495;0.10545251;0.776491152;0.554783737;0.70352321;0.778561227;0.845936123;0.768596647;0.667918366;0.558042978;0.527388385;crackles
414;0.003991575;0.883958991;4.313760705;0.785237884;0.249133111;3.105922599;0.012023712;0.090268562;0.387482943;0.978517741;19.12754674;0.131044353;0.199992052;0.965245246;0.911999355;0.715537122;0.634287566;0.502378554;0.491134099;0.421849913;0.403914874;0.373053323;0.38319588;crackles
415;0.005248746;0.899981509;4.451852776;0.802792747;0.245393944;3.114060119;-0.07321029;0.048990327;0.324804136;0.967939306;19.60805884;0.125908667;0.285757961;0.963240564;0.886092144;0.731611879;0.79946366;0.752616873;0.761817339;0.723944238;0.706567367;0.642871394;0.631428634;crackles
416;0.004605748;0.856876683;4.157048862;0.790616508;0.259236072;3.043519885;-0.009729076;0.078595937;0.317469683;0.972848687;21.90320358;0.133057972;0.217958776;0.976041497;0.962659605;0.778835693;0.741549958;0.617733408;0.567702395;0.511037733;0.471852691;0.41634237;0.40511357;crackles
417;0.004150661;0.886158853;4.623071977;0.78621165;0.235063021;3.086551164;0.032120335;0.047455447;0.317805264;0.972559325;18.65635166;0.140300127;-0.031634886;0.773758453;0.815560708;0.073671467;0.702716718;0.586094598;0.541562714;0.463366506;0.438785745;0.389449969;0.393857395;crackles
418;0.004357418;0.890838353;4.766027549;0.78729166;0.229566583;3.112792929;0.027679093;0.040929575;0.286141788;0.953256038;17.5711469;0.122126472;0.512795021;0.10766296;0.799432866;0.52435638;0.634767048;0.683547537;0.715485545;0.601715284;0.506737479;0.41624604;0.441584224;crackles
419;0.005467698;0.861044373;4.005034783;0.803877881;0.27451895;3.043720819;-0.107004369;0.117228458;0.331213089;0.971196197;25.49465232;0.013089084;0.081835523;0.754806542;0.316434662;0.557750643;0.87747593;0.640068547;0.415648316;0.337133223;0.362362906;0.389798068;0.424167366;crackles
420;0.004762063;0.858894745;4.010360023;0.797509599;0.269502535;2.984530991;-0.036704814;0.112668163;0.389096173;0.97182381;22.70672264;0.996810114;0.677181317;0.121113701;0.906807857;0.774455582;0.748967773;0.657470789;0.61032127;0.056791148;0.055666479;0.558495585;0.572784109;crackles
421;0.005904493;0.882521572;4.133381558;0.799838531;0.264746694;2.955797384;-0.122400032;0.065185555;0.353064136;0.970395407;23.11534651;0.124485287;0.002517763;0.899423128;0.756406475;0.601654147;0.719013438;0.733863676;0.775905581;0.697405994;0.672094202;0.628466476;0.602441783;crackles
422;0.005139547;0.870603623;3.848654416;0.799926028;0.280874364;2.915849332;-0.05274848;0.170215903;0.437505274;0.980687792;27.47335852;0.121337012;0.327995853;0.107686493;0.103423095;0.08014601;0.7467822;0.062160689;0.586137328;0.05405028;0.526521866;0.482221997;0.482468765;crackles
423;0.005575788;0.898474851;4.226457692;0.802352517;0.257338028;2.994960177;-0.074065385;0.098163022;0.371101901;0.977252607;23.1095773;0.119178447;-0.007715938;0.687691792;0.695235116;0.588109056;0.673026652;0.64847783;0.067298497;0.582098564;0.529433445;0.439150529;0.432252235;crackles
424;0.005271473;0.898844097;4.217634212;0.794953074;0.256999926;2.955368966;-0.070272992;0.058972867;0.348282498;0.967935086;21.68281209;0.11906307;0.285943992;0.010235746;0.983202236;0.808159275;0.837681419;0.000775652;0.758653032;0.686889443;0.632130635;0.547148531;0.527808319;crackles
425;0.004755411;0.85031116;3.769566254;0.798211755;0.285913606;3.064144296;-0.046868536;0.182185084;0.432890837;0.979611706;29.62181971;0.129908356;0.591757639;0.91312261;0.433035854;0.507199119;0.822220052;0.732568707;0.496254242;0.026117144;0.270909837;0.374220054;0.070304624;crackles
426;0.00594274;0.874238268;4.122979407;0.808022951;0.265999528;2.874843134;-0.125766539;0.08357806;0.353615604;0.971285892;24.21330581;0.12297685;0.375619506;0.105122034;0.894656662;0.801488263;0.08101563;0.721877665;0.710572193;0.006251702;0.617219162;0.531099618;0.592861866;crackles
427;0.005616807;0.85927287;3.87983149;0.813121987;0.281702263;2.9741946;-0.157980756;0.083377401;0.37927468;0.968747965;24.78287539;0.130675073;-0.17811031;0.007308023;0.767581945;0.669333334;0.696749375;0.639923283;0.066958946;0.619643036;0.05854289;0.482905179;0.472851956;crackles
428;0.005178349;0.886496613;4.369699288;0.794497642;0.252311119;3.008832274;-0.092203163;0.073810593;0.329225242;0.968411841;21.18738145;0.124087051;0.273730031;0.964500467;0.083597187;0.685415925;0.774032473;0.805096329;0.846095321;0.777019306;0.719915316;0.058568519;0.600362034;crackles
429;0.006707685;0.819050793;4.279741692;0.812839537;0.265566145;2.909669023;-0.121741961;0.127573515;0.332084268;0.97179043;36.56646216;0.128952555;0.437912495;0.102061438;0.474661131;0.624148896;0.656495855;0.794627708;0.638576553;0.44562909;0.559161822;0.030219234;0.067120932;crackles
430;0.004237687;0.90121874;4.900838669;0.795172258;0.222534612;3.233723933;-0.001401425;0.036309969;0.281457691;0.981770995;17.25942818;0.056234487;0.125308582;0.078620233;0.793940695;0.718985115;0.72558569;0.672606878;0.682176303;0.609346449;0.635098095;0.5436967;0.573574441;crackles
431;0.005728777;0.894245284;4.181069815;0.793148458;0.259122046;2.809546381;-0.074212983;0.059042155;0.37437595;0.979801631;24.37931026;0.013079952;0.402710552;0.110939538;0.009733995;0.762683787;0.783718498;0.750498814;0.740244255;0.006827429;0.601650591;0.473249189;0.41467878;crackles
432;0.00916826;0.629086968;3.004359635;0.821695855;0.369832848;2.815869214;-0.251148566;0.432116626;0.415927964;0.954593486;75.20465473;0.624842097;0.211153227;0.465066593;0.42640205;0.006291203;0.45500676;0.446151876;0.364137842;0.058545617;0.164217556;0.421436158;0.65811661;crackles
433;0.006168343;0.893051385;4.335170311;0.809799252;0.253842911;2.864291959;-0.132171061;0.06597489;0.301757061;0.960847179;24.16855377;0.142203413;0.611166692;0.550116699;0.718816139;0.595895474;0.058999706;0.736326497;0.820587415;0.662346112;0.588510492;0.052750518;0.056999972;crackles
434;0.006447161;0.867262869;3.970403814;0.812261609;0.275791573;2.875567381;-0.163001153;0.099924614;0.373543503;0.971171996;26.41283285;0.13077107;-0.128843499;0.724141609;0.568491686;0.065657065;0.673630201;0.787426585;0.712312794;0.738297034;0.63231236;0.648843088;0.63558286;crackles
435;0.004272609;0.869146004;4.37474682;0.787926394;0.250551963;3.096064348;-0.02886564;0.100519387;0.328466574;0.973068893;21.84140031;0.126435558;0.524694651;0.109853183;0.781246789;0.441463915;0.461463241;0.365508857;0.256865193;0.101635194;0.219889563;-0.118758177;0.716645371;crackles
436;0.005348521;0.861040148;3.981405172;0.791338394;0.272339321;2.82921639;-0.072710527;0.111028519;0.361183938;0.978422808;28.89119066;0.131692598;0.45281462;0.787858195;0.439638949;0.39257312;0.670186162;0.754315171;0.770769718;0.593463656;0.441353912;0.376444544;0.430626996;crackles
437;0.004910063;0.877863849;4.298926305;0.79184363;0.253125808;2.893009796;-0.059688459;0.068286356;0.339678081;0.950280393;21.60557358;0.136297561;0.671804711;0.900417824;0.052464862;0.471996561;0.71985158;0.706366878;0.629316001;0.467262125;0.362721303;0.330648539;0.441471755;crackles
438;0.004422272;0.81744489;3.760791552;0.78454616;0.287323229;2.935059865;-0.05092296;0.185677781;0.405426203;0.97675004;26.5568751;0.128173613;0.405172722;0.940800833;0.699408063;0.473333246;0.540435167;0.449366277;0.384317169;0.301910542;0.266251543;0.21673654;0.255972861;crackles
439;0.005693855;0.861088977;3.997171919;0.797865719;0.273127013;2.852483806;-0.097251651;0.119108672;0.352718168;0.974976023;27.93028443;0.129103565;0.218789094;0.080157866;0.657339251;0.566280094;0.73254356;0.754600935;0.743446813;0.572087867;0.467733899;0.428158401;0.459009106;crackles
440;0.005355173;0.882090745;4.41091156;0.794073188;0.249517547;2.92449024;-0.092582783;0.082059256;0.303503448;0.966038263;25.24295711;0.133239188;0.411652563;0.944421587;0.756946378;0.05926029;0.738064866;0.718983815;0.616818624;0.466205844;0.432436603;0.399785446;0.433604604;crackles
441;0.004105208;0.871427837;4.501648513;0.78729349;0.240325902;2.959563241;0.025292954;0.069091211;0.360183815;0.977816028;19.81245129;0.143622798;0.020579291;0.914057289;0.841233148;0.061473849;0.607721325;0.488610698;0.433170952;0.339229592;0.027659516;0.228127888;0.024755287;crackles
442;0.003928938;0.885966318;4.735594911;0.786240124;0.228924136;3.121381419;0.057576975;0.043464427;0.323075221;0.970681608;17.37738925;0.665163114;-0.117411417;0.627193439;0.692736122;0.620111757;0.647543271;0.551127897;0.553327086;0.469928333;0.448609121;0.407576652;0.410060592;crackles
443;0.006436629;0.88153717;4.026279205;0.82389773;0.270594902;3.047454458;-0.154338036;0.065180012;0.372381551;0.940047672;22.3648625;0.115059291;0.590353834;0.796992411;0.36602996;0.346424287;0.746326097;0.843936109;0.652207933;0.26490588;0.315334832;0.467755888;0.666884156;crackles
444;0.005936643;0.749699475;2.660718938;0.808770668;0.402139279;3.047265205;-0.091624927;0.645458829;0.693028074;0.975694809;44.35372415;0.011652252;-0.191029418;0.127986205;0.17352831;0.860082559;0.243590481;0.829930474;0.713063498;0.258018407;0.885982541;0.367467692;0.873603428;crackles
445;0.004462737;0.881027485;4.435971841;0.788157294;0.245721717;3.072860032;0.000115585;0.076632577;0.362099423;0.974388761;20.71823086;0.115918866;0.468465231;0.896467902;0.683160871;0.569205897;0.562162604;0.531925639;0.58287132;0.535851938;0.545015426;0.516851714;0.584776614;crackles
446;0.011480835;0.707564968;2.725150079;0.824814138;0.400971433;2.274599629;-0.233764819;0.506160029;0.475894008;0.951365447;75.06216917;0.115143163;0.113854793;0.623242932;0.657970203;0.6952048;0.706567023;0.054023894;0.588369605;0.650909036;0.628645019;0.531212711;0.49819677;crackles
447;0.005255398;0.848077066;4.442218342;0.793430296;0.251911417;2.858633035;-0.06456313;0.099010005;0.313844622;0.97542592;30.82761299;0.131564421;0.344780265;0.961250719;0.811669851;0.656591017;0.6864018;0.618508379;0.061780641;0.55212628;0.582032858;0.581845652;0.597889367;crackles
448;0.005228236;0.832125961;3.980487791;0.787874905;0.276106595;2.929993642;-0.084639819;0.111675397;0.361664747;0.970655711;29.54302794;0.143436332;0.383523689;0.404066018;0.438704743;0.615990211;0.77711939;0.588195533;0.540128267;0.607766723;0.067040211;0.568942807;0.504432823;crackles
449;0.00469222;0.900434547;4.657780549;0.79767856;0.235435748;3.011327303;-0.048975613;0.049546853;0.328340718;0.983671644;21.784977;0.013377524;0.530094002;0.102166148;0.742810438;0.543034538;0.594960474;0.555662319;0.562176605;0.488198826;0.535950702;0.570949848;0.603780537;crackles
450;0.005154513;0.894186518;4.468561847;0.797690115;0.245935472;2.979110768;-0.047868349;0.077520579;0.34413737;0.978440306;21.94793226;0.129433111;0.549368186;0.964147359;0.667403695;0.467053183;0.618973184;0.683555691;0.796961248;0.788941301;0.761440513;0.691371304;0.569769282;crackles
451;0.005255952;0.884240679;4.229166597;0.799526517;0.257809808;2.825463942;-0.09073471;0.074259583;0.343450873;0.975761955;26.7806028;0.120231217;0.679298477;0.101330773;0.823405422;0.699975547;0.785723735;0.717168657;0.072028283;0.694944061;0.650423877;0.612679403;0.61492782;crackles
452;0.0042072;0.891629441;5.118008924;0.791013963;0.216583348;3.172347998;0.007462136;0.033180899;0.283695497;0.974343242;17.92404353;0.014279772;0.286014448;0.800486833;0.689783177;0.597520331;0.647413645;0.626521645;0.664254005;0.660142487;0.623443762;0.604896622;0.55622344;crackles
453;0.006344614;0.906404425;4.191995233;0.830844268;0.256779156;3.224241079;-0.077099634;0.051054017;0.354328753;0.953499044;20.00634958;0.957685467;0.722325199;0.117001308;0.458253702;0.56787686;0.086311734;0.101738688;0.888212202;0.521792178;0.291239051;0.373333801;0.68445511;crackles
454;0.004241013;0.897021918;4.80121837;0.787283871;0.226477297;3.220170921;0.050291607;0.038413015;0.296864184;0.962330594;17.20438247;0.108189138;0.119645166;0.746715774;0.56033336;0.616995973;0.664155292;0.619211895;0.70047515;0.636031475;0.719188657;0.662957392;0.732007544;crackles
455;0.004208863;0.869979912;4.449361714;0.781934164;0.243711126;2.992823728;0.028725637;0.083205565;0.358999437;0.978725325;22.70331906;0.911750162;0.588885228;0.107313213;0.072697133;0.346033215;0.131529989;0.645539383;0.184962383;0.238568962;0.029802494;0.219440732;0.176813694;crackles
456;0.006028658;0.875629251;3.89224578;0.814358759;0.278321288;2.940698618;-0.11399748;0.086125107;0.340079738;0.970896075;25.08194972;0.100228094;0.766224;0.118092464;0.386245984;0.458740438;0.079115707;0.929225303;0.78040703;0.472166428;0.366501146;0.426607493;0.058603703;crackles
457;0.005021479;0.876145794;4.091165988;0.80402122;0.266547074;3.111705977;-0.052583688;0.105563039;0.349761657;0.977139939;22.8798664;0.336430697;0.991104821;0.116033187;0.049399746;0.61581914;0.732127446;0.778537135;0.077078654;0.652500281;0.575990446;0.051313723;0.564712461;crackles
458;0.004246556;0.856337669;3.891091156;0.79189945;0.274728289;3.067986588;-0.020182545;0.147412211;0.439429809;0.979527228;23.9339858;0.100959701;0.790045244;0.113515849;0.455863608;0.611107252;0.857127181;0.922857924;0.808660204;0.57013266;0.461181496;0.443961484;0.550198574;crackles
459;0.006018126;0.896420067;4.17105568;0.833459827;0.257477427;3.138577199;-0.143595637;0.040848646;0.327451985;0.940587499;19.52084203;0.990598905;0.81146787;0.117760873;0.045362922;0.542953045;0.723489047;0.776854284;0.726731677;0.584279167;0.565020533;0.616658992;0.752020927;nones
460;0.004205538;0.889729583;4.593344974;0.794177289;0.235814138;3.134479389;0.011366687;0.058985616;0.30933782;0.971673151;17.87778497;0.961613413;0.561085702;0.111005215;0.042003719;0.440698916;0.667009248;0.858580262;0.907380526;0.74673804;0.613643861;0.597366995;0.740315786;nones
461;0.004468834;0.892594225;4.539427399;0.792864463;0.23973405;3.190728523;-0.005397285;0.0750467;0.312095636;0.979310233;18.97515681;0.237099989;0.616695037;0.11777951;0.322383144;0.327744906;0.654076037;0.101955935;0.105121882;0.076670436;0.453210096;0.230982905;0.309264777;nones
462;0.005572462;0.891042827;4.167221529;0.782796551;0.260760963;2.753876292;-0.072299524;0.088687675;0.341397925;0.977325329;24.65225092;0.129764634;0.574346751;0.13590934;-0.120055295;-0.111961801;0.300535246;0.335961785;0.050910426;0.019204921;-0.202761875;0.517029096;-0.465460968;nones
463;0.004433358;0.895737266;4.782591392;0.787862184;0.228317821;3.046319347;-0.022544129;0.057178016;0.288976019;0.981665762;18.32599969;0.138377301;0.832752277;0.131616902;0.091534024;0.511214748;0.405154637;0.259761514;0.267224785;0.279808514;0.295201844;0.272362126;0.275583762;nones
464;0.004678917;0.862809881;3.933764585;0.794270271;0.274863766;2.977354043;-0.047460764;0.108011973;0.385682897;0.971231293;24.45607041;0.122524961;0.117088977;0.12819826;0.604761741;0.358318943;0.433172804;0.360999156;0.271981129;0.768698407;0.857636257;0.345428751;0.676168659;nones
465;0.004581359;0.873270217;4.491173194;0.783964494;0.243306817;2.934890985;-0.009849884;0.086519221;0.325581589;0.977395938;21.99093749;0.134906806;0.870917821;0.137464868;0.936681836;0.489232694;0.365512236;0.240507783;0.256004218;0.275128783;0.299232742;0.280672583;0.027364613;nones
466;0.0057382;0.894215953;4.231882708;0.804265239;0.256245724;3.04201972;-0.073910909;0.057979546;0.364882855;0.962360598;20.87975203;0.994435587;0.818160807;0.110198307;0.507402548;0.681907308;0.770401431;0.798025589;0.768560899;0.681030305;0.069347226;0.701367422;0.755618704;nones
467;0.006396164;0.860130816;4.074224661;0.813114475;0.272781461;2.878267824;-0.124528029;0.111560655;0.345364931;0.96169455;26.55149392;0.350634211;0.79787252;0.824056425;-0.673375041;-0.376013589;0.561925143;0.605236283;0.539239464;0.080984004;-0.519471556;-0.237494918;0.318030214;nones
468;0.005912807;0.839221037;3.891371082;0.806551165;0.282619693;3.00034322;-0.145158168;0.128894986;0.344633967;0.976758491;27.15935477;0.362220184;0.085940402;0.686839197;-0.787276786;-0.24899736;0.69056201;0.605356215;0.502973231;-0.657412081;-0.912713857;-0.18496444;0.260838668;nones
469;0.006946592;0.90439233;4.469114492;0.813088199;0.245940115;2.958456417;-0.102104846;0.047819074;0.337573658;0.959981916;21.08521415;0.315243006;0.50242578;0.118079931;0.162446448;-0.108369704;0.914952072;0.483045282;0.188854392;-0.324980493;0.387895322;0.586009788;0.827935955;nones
470;0.005127352;0.88209264;4.571769629;0.800561953;0.242689654;3.04839912;-0.110400585;0.052271279;0.295578032;0.953956345;20.41554403;0.900257469;0.473528551;0.948777479;0.006474289;0.363621044;0.224294413;0.170150602;0.254830803;0.282106154;0.382523845;0.397779406;0.465519553;nones
471;0.005068041;0.894775041;4.413968571;0.803235652;0.248507166;3.119929189;-0.035667391;0.07023475;0.340995068;0.969967833;20.06437116;0.999368606;-0.313464387;0.115903022;0.301736973;0.835866423;0.210053959;0.114340743;0.391361568;0.750177403;0.642186334;0.264838229;0.438437327;nones
472;0.009059616;0.874965926;3.801170699;0.829656985;0.288348041;2.628976482;-0.17493197;0.094679194;0.366013858;0.946324842;30.16941625;0.111462361;0.111986769;0.723799001;-0.44706995;-0.728448709;0.561792637;0.848047498;0.676948982;0.110353415;-0.152914333;0.284806074;0.875125897;nones
473;0.007163327;0.894870357;4.223583049;0.830011409;0.260073287;2.975365535;-0.116971873;0.06919265;0.311998933;0.971999053;23.43339281;0.113562921;0.132361836;0.877461489;-0.355846042;-0.109550417;0.479042175;0.808364934;0.540766361;0.978888872;0.187217932;0.434626243;0.654383634;nones
474;0.00409911;0.882848086;4.223148471;0.793133608;0.25417812;3.097901633;-0.012882718;0.072783459;0.368924466;0.969642521;18.40896415;0.105572025;0.031908728;0.805910501;0.738411718;0.665146146;0.000698778;0.067988322;0.681609296;0.659697527;0.06681454;0.639718675;0.633151383;nones
475;0.004405089;0.891164472;4.60055708;0.796708785;0.238052445;3.094659297;-0.039424507;0.057732879;0.322472125;0.967691645;18.38024563;0.108908294;0.361440293;0.853199385;0.718882937;0.669052085;0.697532;0.65913956;0.721206282;0.662780917;0.730817551;0.657705274;0.706557647;nones
476;0.006004822;0.691876832;2.470361686;0.811969427;0.428780411;2.964224494;-0.112491652;0.722273219;0.714192895;0.973163861;48.10357419;0.113648128;0.055796711;0.101953072;0.725335606;0.454842651;0.28759564;0.187095187;0.282478275;0.397527914;0.617352586;0.736767472;0.8277968;nones
477;0.006523101;0.901298262;4.411915967;0.817994914;0.249971926;3.000387699;-0.120058874;0.058774424;0.319456856;0.979862924;22.1100161;0.107032502;0.115645766;0.098971847;0.566572743;0.755198439;0.751136264;0.737521025;0.734398396;0.685353642;0.694721961;0.666749194;0.704160941;nones
478;0.006230426;0.895963458;4.280664061;0.824333566;0.254648953;3.099690802;-0.136708378;0.067492586;0.333954861;0.971848816;21.45932518;0.010372254;0.42052482;0.810710424;0.532595712;0.512790024;0.751411037;0.887545701;0.849830997;0.51115531;0.340377052;0.30549961;0.593808363;nones
479;0.004345223;0.864069939;4.377359275;0.788530936;0.247789333;3.046777751;0.000569864;0.083069205;0.361060787;0.977948555;21.97237039;0.131942393;0.104773087;0.117583846;0.740521007;0.525181506;0.566480021;0.004363375;0.455230365;0.343978186;0.31837471;0.382892952;0.375032337;nones
